timestamp,AAL
2018-05-11 19:45,3887
2018-05-11 20:45,3874
2018-05-11 21:45,3874
2018-05-11 22:45,3874
2018-05-11 23:45,3874
2018-05-12 0:45,3874
2018-05-12 1:45,3874
2018-05-12 2:45,3874
2018-05-12 3:45,3874
2018-05-12 4:45,3874
2018-05-12 5:45,3874
2018-05-12 6:45,3874
2018-05-12 7:45,3874
2018-05-12 8:45,3874
2018-05-12 9:45,3874
2018-05-12 10:45,3873
2018-05-12 11:45,3873
2018-05-12 12:45,3873
2018-05-12 13:45,3873
2018-05-12 14:45,3873
2018-05-12 15:45,3873
2018-05-12 16:45,3873
2018-05-12 17:45,3873
2018-05-12 18:45,3873
2018-05-12 19:45,3873
2018-05-12 20:45,3873
2018-05-12 21:45,3873
2018-05-12 22:45,3873
2018-05-12 23:45,3873
2018-05-13 0:45,3873
2018-05-13 1:45,3873
2018-05-13 2:45,3873
2018-05-13 3:45,3873
2018-05-13 4:45,3873
2018-05-13 5:45,3873
2018-05-13 6:45,3873
2018-05-13 7:45,3873
2018-05-13 8:45,3873
2018-05-13 9:45,3873
2018-05-13 10:45,3873
2018-05-13 11:45,3873
2018-05-13 12:45,3873
2018-05-13 13:45,3873
2018-05-13 14:45,3873
2018-05-13 15:45,3873
2018-05-13 16:45,3873
2018-05-13 17:45,3873
2018-05-13 18:45,3873
2018-05-13 19:45,3873
2018-05-13 20:45,3873
2018-05-13 21:45,3873
2018-05-13 22:45,3873
2018-05-13 23:45,3873
2018-05-14 0:45,3873
2018-05-14 1:45,3873
2018-05-14 2:45,3873
2018-05-14 3:45,3873
2018-05-14 4:45,3873
2018-05-14 5:45,3873
2018-05-14 6:45,3873
2018-05-14 7:45,3873
2018-05-14 8:45,3873
2018-05-14 9:45,3872
2018-05-14 10:45,3872
2018-05-14 11:45,3872
2018-05-14 12:45,3872
2018-05-14 13:45,3872
2018-05-14 14:45,3871
2018-05-14 15:45,3868
2018-05-14 16:45,3881
2018-05-14 17:45,3893
2018-05-14 18:45,3894
2018-05-14 19:45,3887
2018-05-14 20:45,3890
2018-05-14 21:45,3890
2018-05-14 22:45,3892
2018-05-14 23:45,3892
2018-05-15 0:45,3892
2018-05-15 1:45,3892
2018-05-15 2:45,3892
2018-05-15 3:45,3892
2018-05-15 4:45,3892
2018-05-15 5:45,3892
2018-05-15 6:45,3892
2018-05-15 7:45,3892
2018-05-15 8:45,3892
2018-05-15 9:45,3892
2018-05-15 10:45,3892
2018-05-15 11:45,3892
2018-05-15 12:45,3892
2018-05-15 13:45,3892
2018-05-15 14:45,3888
2018-05-15 15:45,3879
2018-05-15 16:45,3864
2018-05-15 17:45,3859
2018-05-15 18:45,3859
2018-05-15 19:45,3860
2018-05-15 20:45,3855
2018-05-15 21:45,3853
2018-05-15 22:45,3853
2018-05-15 23:45,3853
2018-05-16 0:45,3853
2018-05-16 1:45,3853
2018-05-16 2:45,3853
2018-05-16 3:45,3853
2018-05-16 4:45,3853
2018-05-16 5:45,3853
2018-05-16 6:45,3853
2018-05-16 7:45,3853
2018-05-16 8:45,3853
2018-05-16 9:45,3853
2018-05-16 10:45,3853
2018-05-16 11:45,3853
2018-05-16 12:45,3853
2018-05-16 13:45,3853
2018-05-16 14:45,3854
2018-05-16 15:45,3856
2018-05-16 16:45,3834
2018-05-16 17:45,3817
2018-05-16 18:45,3815
2018-05-16 19:45,3810
2018-05-16 20:45,3804
2018-05-16 21:45,3804
2018-05-16 22:45,3804
2018-05-16 23:45,3804
2018-05-17 0:45,3804
2018-05-17 1:45,3804
2018-05-17 2:45,3804
2018-05-17 3:45,3804
2018-05-17 4:45,3804
2018-05-17 5:45,3804
2018-05-17 6:45,3804
2018-05-17 7:45,3804
2018-05-17 8:45,3804
2018-05-17 9:45,3804
2018-05-17 10:45,3804
2018-05-17 11:45,3804
2018-05-17 12:45,3804
2018-05-17 13:45,3804
2018-05-17 14:45,3842
2018-05-17 15:45,3847
2018-05-18 7:45,3869
2018-05-18 8:45,3869
2018-05-18 9:45,3869
2018-05-18 10:45,3869
2018-05-18 11:45,3869
2018-05-18 12:45,3869
2018-05-18 13:45,3869
2018-05-18 14:45,3864
2018-05-18 15:45,3858
2018-05-18 16:45,3855
2018-05-18 17:45,3854
2018-05-18 18:45,3852
2018-05-18 19:45,3855
2018-05-18 20:45,3849
2018-05-18 21:45,3849
2018-05-18 22:45,3849
2018-05-18 23:45,3849
2018-05-19 0:45,3849
2018-05-19 1:45,3849
2018-05-19 2:45,3849
2018-05-19 3:45,3849
2018-05-19 4:45,3849
2018-05-19 5:45,3849
2018-05-19 6:45,3849
2018-05-19 7:45,3849
2018-05-19 8:45,3849
2018-05-19 9:45,3849
2018-05-19 10:45,3849
2018-05-19 11:45,3849
2018-05-19 12:45,3849
2018-05-19 13:45,3849
2018-05-19 14:45,3849
2018-05-19 15:45,3849
2018-05-19 16:45,3849
2018-05-19 17:45,3849
2018-05-19 18:45,3849
2018-05-19 19:45,3849
2018-05-19 20:45,3849
2018-05-19 21:45,3849
2018-05-19 22:45,3849
2018-05-19 23:45,3849
2018-05-20 0:45,3849
2018-05-20 1:45,3849
2018-05-20 2:45,3849
2018-05-20 3:45,3849
2018-05-20 4:45,3849
2018-05-20 5:45,3849
2018-05-20 6:45,3849
2018-05-20 7:45,3849
2018-05-20 8:45,3849
2018-05-20 9:45,3849
2018-05-20 10:45,3849
2018-05-20 11:45,3849
2018-05-20 12:45,3849
2018-05-20 13:45,3849
2018-05-20 14:45,3849
2018-05-20 15:45,3849
2018-05-20 16:45,3849
2018-05-20 17:45,3849
2018-05-20 18:45,3849
2018-05-20 19:45,3849
2018-05-20 20:45,3849
2018-05-20 21:45,3849
2018-05-20 22:45,3849
2018-05-20 23:45,3849
2018-05-21 0:45,3849
2018-05-21 1:45,3849
2018-05-21 2:45,3849
2018-05-21 3:45,3849
2018-05-21 4:45,3849
2018-05-21 5:45,3849
2018-05-21 6:45,3849
2018-05-21 7:45,3849
2018-05-21 8:45,3849
2018-05-21 9:45,3849
2018-05-21 10:45,3849
2018-05-21 11:45,3849
2018-05-21 12:45,3849
2018-05-21 13:45,3849
2018-05-21 14:45,3846
2018-05-21 15:45,3844
2018-05-21 16:45,3838
2018-05-21 17:45,3835
2018-05-21 18:45,3830
2018-05-21 19:45,3825
2018-05-21 20:45,3829
2018-05-21 21:45,3829
2018-05-21 22:45,3829
2018-05-21 23:45,3829
2018-05-22 0:45,3829
2018-05-22 1:45,3829
2018-05-22 2:45,3829
2018-05-22 3:45,3829
2018-05-22 4:45,3829
2018-05-22 5:45,3829
2018-05-22 6:45,3829
2018-05-22 7:45,3829
2018-05-22 8:45,3829
2018-05-22 9:45,3829
2018-05-22 10:45,3829
2018-05-22 11:45,3829
2018-05-22 12:45,3830
2018-05-22 13:45,3830
2018-05-22 14:45,3830
2018-05-22 15:45,3833
2018-05-22 16:45,3848
2018-05-22 17:45,3876
2018-05-22 18:45,3896
2018-05-22 19:45,3919
2018-05-22 20:45,3934
2018-05-22 21:45,3937
2018-05-22 22:45,3938
2018-05-22 23:45,3938
2018-05-23 0:45,3938
2018-05-23 1:45,3938
2018-05-23 2:45,3938
2018-05-23 3:45,3938
2018-05-23 4:45,3938
2018-05-23 5:45,3938
2018-05-23 6:45,3938
2018-05-23 7:45,3938
2018-05-23 8:45,3938
2018-05-23 9:45,3938
2018-05-23 10:45,3939
2018-05-23 11:45,3939
2018-05-23 12:45,3939
2018-05-23 13:45,3939
2018-05-23 14:45,3933
2018-05-23 15:45,3937
2018-05-23 16:45,3942
2018-05-23 17:45,3950
2018-05-23 18:45,3951
2018-05-23 19:45,3948
2018-05-23 20:45,3949
2018-05-23 21:45,3951
2018-05-23 22:45,3951
2018-05-23 23:45,3951
2018-05-24 0:45,3951
2018-05-24 1:45,3951
2018-05-24 2:45,3951
2018-05-24 3:45,3951
2018-05-24 4:45,3951
2018-05-24 6:45,3951
2018-05-24 7:45,3951
2018-05-24 8:45,3951
2018-05-24 9:45,3951
2018-05-24 10:45,3952
2018-05-24 11:45,3952
2018-05-24 12:45,3952
2018-05-24 20:14,3906
2018-05-24 20:45,3906
2018-05-24 21:45,3907
2018-05-24 22:45,3907
2018-05-24 23:45,3907
2018-05-25 0:45,3907
2018-05-25 1:45,3907
2018-05-25 2:45,3907
2018-05-25 3:45,3907
2018-05-25 4:45,3907
2018-05-25 5:45,3907
2018-05-25 6:45,3907
2018-05-25 7:45,3907
2018-05-25 8:45,3907
2018-05-25 9:45,3907
2018-05-25 10:45,3907
2018-05-25 11:45,3907
2018-05-25 12:45,3907
2018-05-25 13:45,3907
2018-05-25 14:45,3885
2018-05-25 15:45,3865
2018-05-25 16:45,3855
2018-05-25 17:45,3844
2018-05-25 18:45,3839
2018-05-25 19:45,3845
2018-05-25 20:45,3846
2018-05-25 21:45,3848
2018-05-25 22:45,3848
2018-05-25 23:45,3848
2018-05-26 0:45,3848
2018-05-26 1:45,3848
2018-05-26 2:45,3848
2018-05-26 3:45,3848
2018-05-26 4:45,3848
2018-05-26 5:45,3848
2018-05-26 6:45,3848
2018-05-26 7:45,3848
2018-05-26 8:45,3848
2018-05-26 9:45,3848
2018-05-26 10:45,3848
2018-05-26 11:45,3848
2018-05-26 12:45,3848
2018-05-26 13:45,3848
2018-05-26 14:45,3848
2018-05-26 15:45,3848
2018-05-26 16:45,3848
2018-05-26 17:45,3848
2018-05-26 18:45,3848
2018-05-26 19:45,3848
2018-05-26 20:45,3848
2018-05-26 21:45,3848
2018-05-26 22:45,3848
2018-05-26 23:45,3848
2018-05-27 0:45,3848
2018-05-27 1:45,3848
2018-05-27 2:45,3848
2018-05-27 3:45,3848
2018-05-27 4:45,3848
2018-05-27 5:45,3848
2018-05-27 6:45,3848
2018-05-27 7:45,3848
2018-05-27 8:45,3848
2018-05-27 9:45,3848
2018-05-27 10:45,3848
2018-05-27 11:45,3848
2018-05-27 12:45,3848
2018-05-27 13:45,3848
2018-05-27 14:45,3848
2018-05-27 15:45,3848
2018-05-27 16:45,3848
2018-05-27 17:45,3848
2018-05-27 18:45,3848
2018-05-27 19:45,3848
2018-05-27 20:45,3848
2018-05-27 21:45,3848
2018-05-27 22:45,3848
2018-05-27 23:45,3848
2018-05-28 0:45,3848
2018-05-28 1:45,3848
2018-05-28 2:45,3848
2018-05-28 3:45,3848
2018-05-28 4:45,3848
2018-05-28 5:45,3848
2018-05-28 6:45,3848
2018-05-28 7:45,3848
2018-05-28 8:45,3848
2018-05-28 9:45,3848
2018-05-28 10:45,3848
2018-05-28 11:45,3848
2018-05-28 12:45,3848
2018-05-28 13:45,3848
2018-05-28 14:45,3848
2018-05-28 15:45,3848
2018-05-28 16:45,3848
2018-05-28 17:45,3848
2018-05-28 18:45,3848
2018-05-28 19:45,3848
2018-05-28 20:45,3848
2018-05-28 21:45,3848
2018-05-28 22:45,3848
2018-05-28 23:45,3848
2018-05-29 0:45,3848
2018-05-29 1:45,3848
2018-05-29 2:45,3848
2018-05-29 3:45,3848
2018-05-29 4:45,3848
2018-05-29 5:45,3848
2018-05-29 6:45,3848
2018-05-29 7:45,3848
2018-05-29 8:45,3848
2018-05-29 9:45,3846
2018-05-29 10:45,3846
2018-05-29 11:45,3846
2018-05-29 12:45,3846
2018-05-30 19:55,3938
2018-05-30 20:45,3941
2018-05-30 21:45,3942
2018-05-30 22:45,3941
2018-05-30 23:45,3941
2018-05-31 0:45,3941
2018-05-31 1:45,3941
2018-05-31 2:45,3941
2018-05-31 3:45,3941
2018-05-31 4:45,3941
2018-05-31 5:45,3941
2018-05-31 6:45,3941
2018-05-31 7:45,3941
2018-05-31 8:45,3941
2018-05-31 9:45,3941
2018-05-31 10:45,3941
2018-05-31 11:45,3941
2018-05-31 12:45,3941
2018-05-31 13:45,3941
2018-05-31 14:45,3936
2018-05-31 15:45,3898
2018-05-31 16:45,3899
2018-05-31 17:45,3898
2018-05-31 18:45,3893
2018-05-31 19:45,3894
2018-05-31 20:45,3893
2018-05-31 21:45,3893
2018-05-31 22:45,3893
2018-05-31 23:45,3893
2018-06-01 0:45,3893
2018-06-01 1:45,3893
2018-06-01 2:45,3893
2018-06-01 3:45,3893
2018-06-01 4:45,3893
2018-06-01 5:45,3893
2018-06-01 6:45,3893
2018-06-01 7:45,3893
2018-06-01 8:45,3893
2018-06-01 9:45,3893
2018-06-01 10:45,3893
2018-06-01 11:45,3893
2018-06-01 12:45,3893
2018-06-01 13:45,3893
2018-06-01 14:45,3894
2018-06-01 15:45,3894
2018-06-01 16:45,3896
2018-06-01 17:45,3895
2018-06-01 18:45,3899
2018-06-01 19:45,3902
2018-06-01 20:45,3901
2018-06-01 21:45,3901
2018-06-01 22:45,3901
2018-06-01 23:45,3901
2018-06-02 0:45,3901
2018-06-02 1:45,3901
2018-06-02 2:45,3901
2018-06-02 3:45,3901
2018-06-02 4:45,3901
2018-06-02 5:45,3901
2018-06-02 6:45,3901
2018-06-02 7:45,3901
2018-06-02 8:45,3901
2018-06-02 9:45,3901
2018-06-02 10:45,3901
2018-06-02 11:45,3901
2018-06-02 12:45,3901
2018-06-02 13:45,3901
2018-06-02 14:45,3901
2018-06-02 15:45,3901
2018-06-02 16:45,3901
2018-06-02 17:45,3901
2018-06-02 18:45,3901
2018-06-02 19:45,3901
2018-06-02 20:45,3901
2018-06-02 21:45,3901
2018-06-02 22:45,3901
2018-06-02 23:45,3901
2018-06-03 0:45,3901
2018-06-03 1:45,3901
2018-06-03 2:45,3901
2018-06-03 3:45,3901
2018-06-03 4:45,3901
2018-06-03 5:45,3901
2018-06-03 6:45,3901
2018-06-03 19:47,3901
2018-06-03 20:45,3901
2018-06-03 21:45,3901
2018-06-03 22:45,3901
2018-06-03 23:45,3901
2018-06-04 0:45,3901
2018-06-04 1:45,3901
2018-06-04 2:45,3901
2018-06-04 3:45,3901
2018-06-04 4:45,3901
2018-06-04 5:45,3901
2018-06-04 6:45,3901
2018-06-04 7:45,3901
2018-06-04 8:45,3901
2018-06-04 9:45,3901
2018-06-04 10:45,3901
2018-06-04 11:45,3901
2018-06-04 12:45,3901
2018-06-04 13:45,3901
2018-06-04 14:45,3906
2018-06-04 15:45,3898
2018-06-04 16:45,3897
2018-06-04 17:45,3891
2018-06-04 18:45,3892
2018-06-04 19:45,3891
2018-06-04 20:45,3882
2018-06-04 21:45,3882
2018-06-04 22:45,3883
2018-06-04 23:45,3883
2018-06-05 0:45,3883
2018-06-05 1:45,3883
2018-06-05 2:45,3883
2018-06-05 3:45,3883
2018-06-05 4:45,3883
2018-06-05 5:45,3883
2018-06-05 6:45,3883
2018-06-05 7:45,3883
2018-06-05 8:45,3883
2018-06-05 9:45,3883
2018-06-05 10:45,3883
2018-06-05 11:45,3883
2018-06-05 12:45,3883
2018-06-05 13:45,3883
2018-06-05 14:45,3885
2018-06-05 15:45,3900
2018-06-05 16:45,3912
2018-06-05 17:45,3918
2018-06-05 18:45,3930
2018-06-05 19:45,3932
2018-06-05 20:45,3937
2018-06-05 21:45,3939
2018-06-05 22:45,3939
2018-06-05 23:45,3939
2018-06-06 0:45,3939
2018-06-06 1:45,3939
2018-06-06 2:45,3939
2018-06-06 3:45,3939
2018-06-06 4:45,3939
2018-06-06 5:45,3939
2018-06-06 6:45,3939
2018-06-06 7:45,3939
2018-06-06 8:45,3939
2018-06-06 9:45,3939
2018-06-06 10:45,3939
2018-06-06 11:45,3939
2018-06-06 12:45,3939
2018-06-06 13:45,3939
2018-06-06 14:45,3958
2018-06-06 15:45,3977
2018-06-06 16:45,3972
2018-06-06 17:45,3974
2018-06-06 18:45,3977
2018-06-06 19:45,3977
2018-06-06 20:45,3970
2018-06-06 21:45,3969
2018-06-06 22:45,3969
2018-06-06 23:45,3969
2018-06-07 0:45,3969
2018-06-07 1:45,3969
2018-06-07 2:45,3969
2018-06-07 3:45,3969
2018-06-07 4:45,3969
2018-06-07 5:45,3969
2018-06-07 6:45,3969
2018-06-07 7:45,3969
2018-06-07 8:45,3969
2018-06-07 9:45,3969
2018-06-07 10:45,3969
2018-06-07 11:45,3969
2018-06-07 12:45,3969
2018-06-07 13:45,3968
2018-06-07 14:45,3949
2018-06-07 15:45,3938
2018-06-07 16:45,3932
2018-06-07 17:45,3935
2018-06-07 18:45,3942
2018-06-07 19:45,3945
2018-06-07 20:45,3946
2018-06-07 21:45,3946
2018-06-07 22:45,3946
2018-06-07 23:45,3946
2018-06-08 0:45,3946
2018-06-08 1:45,3946
2018-06-08 2:45,3946
2018-06-08 3:45,3946
2018-06-08 4:45,3946
2018-06-08 5:45,3946
2018-06-08 6:45,3946
2018-06-08 7:45,3946
2018-06-08 8:45,3946
2018-06-08 9:45,3946
2018-06-08 10:45,3946
2018-06-08 11:45,3946
2018-06-08 12:45,3946
2018-06-08 13:45,3946
2018-06-08 14:45,3949
2018-06-08 15:45,3977
2018-06-08 16:45,3989
2018-06-08 17:45,3990
2018-06-08 18:45,4006
2018-06-08 19:45,4011
2018-06-08 20:45,4036
2018-06-08 21:45,4037
2018-06-08 22:45,4039
2018-06-08 23:45,4039
2018-06-09 0:45,4039
2018-06-09 1:45,4039
2018-06-09 2:45,4039
2018-06-09 3:45,4039
2018-06-09 4:45,4039
2018-06-09 5:45,4039
2018-06-09 6:45,4039
2018-06-09 7:45,4039
2018-06-09 8:45,4039
2018-06-09 9:45,4039
2018-06-09 10:45,4039
2018-06-09 11:45,4039
2018-06-09 12:45,4039
2018-06-09 13:45,4039
2018-06-09 14:45,4039
2018-06-09 15:45,4039
2018-06-09 16:45,4039
2018-06-09 17:45,4039
2018-06-09 18:45,4039
2018-06-09 19:45,4039
2018-06-09 20:45,4039
2018-06-09 21:45,4039
2018-06-09 22:45,4039
2018-06-09 23:45,4039
2018-06-10 0:45,4039
2018-06-10 1:45,4039
2018-06-10 2:45,4039
2018-06-10 3:45,4039
2018-06-10 4:45,4039
2018-06-10 5:45,4039
2018-06-10 6:45,4039
2018-06-10 7:45,4039
2018-06-10 8:45,4039
2018-06-10 9:45,4039
2018-06-10 10:45,4039
2018-06-10 11:45,4039
2018-06-10 12:45,4039
2018-06-10 13:45,4039
2018-06-10 14:45,4039
2018-06-10 15:45,4039
2018-06-10 16:45,4039
2018-06-10 17:45,4039
2018-06-10 18:45,4039
2018-06-10 19:45,4039
2018-06-10 20:45,4039
2018-06-10 21:45,4039
2018-06-10 22:45,4039
2018-06-10 23:45,4039
2018-06-11 0:45,4039
2018-06-11 1:45,4039
2018-06-11 2:45,4039
2018-06-11 3:45,4039
2018-06-11 4:45,4039
2018-06-11 6:45,4039
2018-06-11 7:45,4039
2018-06-11 8:45,4039
2018-06-11 9:45,4039
2018-06-11 10:45,4040
2018-06-11 11:45,4040
2018-06-11 12:45,4040
2018-06-11 13:45,4041
2018-06-11 14:45,3987
2018-06-11 15:45,3951
2018-06-11 16:45,3945
2018-06-11 17:45,3941
2018-06-11 18:45,3938
2018-06-11 19:45,3935
2018-06-11 20:45,3938
2018-06-11 21:45,3937
2018-06-11 22:45,3937
2018-06-11 23:45,3937
2018-06-12 0:45,3937
2018-06-12 1:45,3937
2018-06-12 2:45,3937
2018-06-12 3:45,3937
2018-06-12 4:45,3937
2018-06-12 5:45,3937
2018-06-12 6:45,3937
2018-06-12 7:45,3937
2018-06-12 8:45,3937
2018-06-12 9:45,3937
2018-06-12 10:45,3937
2018-06-12 11:45,3937
2018-06-12 12:45,3937
2018-06-12 13:45,3936
2018-06-12 14:45,3969
2018-06-12 15:45,3991
2018-06-12 16:45,4002
2018-06-12 17:45,4013
2018-06-12 18:45,4028
2018-06-12 19:45,4051
2018-06-12 20:45,4061
2018-06-12 21:45,4061
2018-06-12 22:45,4063
2018-06-12 23:45,4063
2018-06-13 0:45,4063
2018-06-13 1:45,4063
2018-06-13 2:45,4063
2018-06-13 3:45,4063
2018-06-13 4:45,4063
2018-06-13 5:45,4063
2018-06-13 6:45,4063
2018-06-13 7:45,4063
2018-06-13 8:45,4063
2018-06-13 9:45,4063
2018-06-13 10:45,4063
2018-06-13 11:45,4063
2018-06-13 12:45,4063
2018-06-13 13:45,4063
2018-06-13 14:45,4077
2018-06-13 15:45,4070
2018-06-13 16:45,4081
2018-06-13 17:45,4086
2018-06-13 18:45,4087
2018-06-13 19:45,4103
2018-06-13 20:45,4115
2018-06-13 21:45,4115
2018-06-13 22:45,4118
2018-06-13 23:45,4118
2018-06-14 0:45,4118
2018-06-14 1:45,4118
2018-06-14 2:45,4118
2018-06-14 3:45,4118
2018-06-14 4:45,4118
2018-06-14 5:45,4118
2018-06-14 6:45,4118
2018-06-14 7:45,4118
2018-06-14 8:45,4118
2018-06-14 9:45,4118
2018-06-14 10:45,4118
2018-06-14 11:45,4118
2018-06-14 12:45,4118
2018-06-14 13:45,4117
2018-06-14 14:45,4114
2018-06-14 15:45,4108
2018-06-14 16:45,4103
2018-06-14 17:45,4097
2018-06-14 18:45,4076
2018-06-14 19:45,4078
2018-06-14 20:45,4073
2018-06-14 21:45,4073
2018-06-14 22:45,4073
2018-06-14 23:45,4073
2018-06-15 0:45,4073
2018-06-15 1:45,4073
2018-06-15 2:45,4073
2018-06-15 3:45,4073
2018-06-15 4:45,4073
2018-06-15 5:45,4073
2018-06-15 6:45,4073
2018-06-15 7:45,4073
2018-06-15 8:45,4073
2018-06-15 9:45,4073
2018-06-15 10:45,4073
2018-06-15 11:45,4073
2018-06-15 12:45,4073
2018-06-15 13:45,4072
2018-06-15 14:45,4082
2018-06-15 15:45,4081
2018-06-15 16:45,4077
2018-06-15 17:45,4080
2018-06-15 18:45,4084
2018-06-15 19:45,4077
2018-06-15 20:45,4080
2018-06-15 21:45,4082
2018-06-15 22:45,4082
2018-06-15 23:45,4082
2018-06-16 0:45,4082
2018-06-16 1:45,4082
2018-06-16 2:45,4082
2018-06-16 3:45,4082
2018-06-16 4:45,4082
2018-06-16 5:45,4082
2018-06-16 6:45,4082
2018-06-16 7:45,4082
2018-06-16 8:45,4082
2018-06-16 9:45,4082
2018-06-16 10:45,4082
2018-06-16 11:45,4082
2018-06-16 12:45,4082
2018-06-16 13:45,4082
