timestamp,AMD
2018-05-20 3:43,118681
2018-05-20 4:43,118681
2018-05-20 5:43,118681
2018-05-20 6:43,118681
2018-05-20 7:43,118681
2018-05-20 8:43,118681
2018-05-20 9:43,118681
2018-05-20 10:43,118681
2018-05-20 11:43,118681
2018-05-20 12:43,118681
2018-05-20 13:43,118681
2018-05-20 14:43,118681
2018-05-20 15:43,118681
2018-05-20 16:43,118681
2018-05-20 17:43,118681
2018-05-20 18:43,118681
2018-05-20 19:43,118681
2018-05-20 20:43,118681
2018-05-20 21:43,118681
2018-05-20 22:43,118681
2018-05-20 23:43,118681
2018-05-21 0:43,118681
2018-05-21 1:44,118681
2018-05-21 2:44,118681
2018-05-21 3:43,118681
2018-05-21 4:44,118681
2018-05-21 5:43,118681
2018-05-21 6:43,118681
2018-05-21 7:43,118681
2018-05-21 8:43,118681
2018-05-21 9:43,118667
2018-05-21 10:43,118653
2018-05-21 11:43,118640
2018-05-21 12:43,118640
2018-05-21 13:43,118637
2018-05-21 14:43,118586
2018-05-21 15:43,118627
2018-05-21 16:43,118544
2018-05-21 17:43,118487
2018-05-21 18:43,118398
2018-05-21 19:43,118199
2018-05-21 20:43,118110
2018-05-21 21:43,118100
2018-05-21 22:43,118102
2018-05-21 23:43,118102
2018-05-22 0:43,118102
2018-05-22 1:43,118102
2018-05-22 2:43,118102
2018-05-22 3:43,118102
2018-05-22 4:43,118102
2018-05-22 5:43,118102
2018-05-22 6:43,118102
2018-05-22 7:43,118102
2018-05-22 8:44,118102
2018-05-22 9:43,118102
2018-05-22 10:43,118102
2018-05-22 11:43,118102
2018-05-22 12:43,118103
2018-05-22 13:43,118103
2018-05-22 14:43,117834
2018-05-22 15:43,117509
2018-05-22 16:43,117488
2018-05-22 17:43,117445
2018-05-22 18:43,117369
2018-05-22 19:43,117241
2018-05-22 20:43,117161
2018-05-22 21:43,117154
2018-05-22 22:43,117157
2018-05-22 23:43,117157
2018-05-23 0:43,117157
2018-05-23 1:43,117157
2018-05-23 2:43,117157
2018-05-23 3:43,117157
2018-05-23 4:43,117157
2018-05-23 5:43,117157
2018-05-23 6:43,117157
2018-05-23 7:44,117157
2018-05-23 8:43,117157
2018-05-23 9:43,117158
2018-05-23 10:43,117160
2018-05-23 11:43,117160
2018-05-23 12:43,117160
2018-05-23 13:43,117160
2018-05-23 14:43,116864
2018-05-23 15:43,116760
2018-05-23 16:43,116701
2018-05-23 17:43,116644
2018-05-23 18:43,116607
2018-05-23 19:43,116531
2018-05-23 20:43,116428
2018-05-23 21:43,116430
2018-05-23 22:43,116427
2018-05-23 23:43,116427
2018-05-24 0:43,116427
2018-05-24 1:43,116427
2018-05-24 2:43,116427
2018-05-24 3:43,116427
2018-05-24 4:43,116427
2018-05-24 6:43,116427
2018-05-24 7:43,116427
2018-05-24 8:43,116427
2018-05-24 9:43,116427
2018-05-24 10:43,116427
2018-05-24 11:43,116427
2018-05-24 12:43,116427
2018-05-24 20:13,115735
2018-05-24 20:43,115735
2018-05-24 21:43,115732
2018-05-24 22:43,115733
2018-05-24 23:43,115733
2018-05-25 0:43,115733
2018-05-25 1:43,115733
2018-05-25 2:43,115733
2018-05-25 3:43,115733
2018-05-25 4:43,115733
2018-05-25 5:43,115733
2018-05-25 6:43,115733
2018-05-25 7:43,115734
2018-05-25 8:43,115734
2018-05-25 9:43,115734
2018-05-25 10:43,115733
2018-05-25 11:43,115733
2018-05-25 12:43,115733
2018-05-25 13:43,115733
2018-05-25 14:43,115823
2018-05-25 15:43,115851
2018-05-25 16:43,115846
2018-05-25 17:43,115853
2018-05-25 18:43,115853
2018-05-25 19:43,115876
2018-05-25 20:43,115856
2018-05-25 21:43,115853
2018-05-25 22:43,115855
2018-05-25 23:43,115855
2018-05-26 0:43,115855
2018-05-26 1:43,115855
2018-05-26 2:43,115855
2018-05-26 3:43,115855
2018-05-26 4:43,115855
2018-05-26 5:43,115855
2018-05-26 6:43,115855
2018-05-26 7:43,115855
2018-05-26 8:43,115855
2018-05-26 9:43,115855
2018-05-26 10:43,115855
2018-05-26 11:43,115855
2018-05-26 12:43,115855
2018-05-26 13:43,115855
2018-05-26 14:43,115855
2018-05-26 15:43,115855
2018-05-26 16:43,115855
2018-05-26 17:43,115855
2018-05-26 18:43,115855
2018-05-26 19:43,115855
2018-05-26 20:43,115855
2018-05-26 21:43,115855
2018-05-26 22:43,115855
2018-05-26 23:43,115855
2018-05-27 0:43,115855
2018-05-27 1:43,115855
2018-05-27 2:43,115855
2018-05-27 3:43,115855
2018-05-27 4:43,115855
2018-05-27 5:43,115855
2018-05-27 6:43,115855
2018-05-27 7:43,115855
2018-05-27 8:43,115855
2018-05-27 9:43,115855
2018-05-27 10:43,115855
2018-05-27 11:43,115855
2018-05-27 12:43,115855
2018-05-27 13:43,115855
2018-05-27 14:43,115855
2018-05-27 15:43,115855
2018-05-27 16:43,115855
2018-05-27 17:43,115855
2018-05-27 18:43,115856
2018-05-27 19:43,115856
2018-05-27 20:43,115856
2018-05-27 21:43,115856
2018-05-27 22:43,115856
2018-05-27 23:43,115856
2018-05-28 0:43,115856
2018-05-28 1:43,115856
2018-05-28 2:43,115856
2018-05-28 3:43,115856
2018-05-28 4:43,115856
2018-05-28 5:43,115856
2018-05-28 6:43,115856
2018-05-28 7:43,115856
2018-05-28 8:43,115856
2018-05-28 9:43,115856
2018-05-28 10:43,115856
2018-05-28 11:43,115856
2018-05-28 12:43,115856
2018-05-28 13:43,115856
2018-05-28 14:43,115856
2018-05-28 15:43,115856
2018-05-28 16:43,115856
2018-05-28 17:43,115856
2018-05-28 18:43,115856
2018-05-28 19:43,115856
2018-05-28 20:43,115856
2018-05-28 21:43,115856
2018-05-28 22:43,115856
2018-05-28 23:43,115856
2018-05-29 0:43,115856
2018-05-29 1:43,115856
2018-05-29 2:43,115856
2018-05-29 3:43,115856
2018-05-29 4:43,115856
2018-05-29 5:43,115856
2018-05-29 6:43,115856
2018-05-29 7:43,115856
2018-05-29 8:44,115856
2018-05-29 9:43,115806
2018-05-29 10:43,115806
2018-05-29 11:43,115806
2018-05-29 12:43,115806
2018-05-30 19:54,114681
2018-05-30 20:43,114657
2018-05-30 21:43,114653
2018-05-30 22:43,114649
2018-05-30 23:43,114649
2018-05-31 0:43,114649
2018-05-31 1:43,114649
2018-05-31 2:43,114649
2018-05-31 3:44,114649
2018-05-31 4:43,114649
2018-05-31 5:43,114649
2018-05-31 6:43,114649
2018-05-31 7:43,114649
2018-05-31 8:43,114649
2018-05-31 9:43,114649
2018-05-31 10:43,114652
2018-05-31 11:43,114652
2018-05-31 12:43,114652
2018-05-31 13:43,114651
2018-05-31 14:43,114668
2018-05-31 15:43,114596
2018-05-31 16:43,114567
2018-05-31 17:43,114509
2018-05-31 18:43,114466
2018-05-31 19:43,114461
2018-05-31 20:43,114479
2018-05-31 21:43,114486
2018-05-31 22:43,114485
2018-05-31 23:43,114485
2018-06-01 0:43,114485
2018-06-01 1:43,114485
2018-06-01 2:43,114485
2018-06-01 3:43,114485
2018-06-01 4:43,114485
2018-06-01 5:43,114485
2018-06-01 6:43,114485
2018-06-01 7:43,114485
2018-06-01 8:43,114485
2018-06-01 9:43,114485
2018-06-01 10:43,114485
2018-06-01 11:43,114485
2018-06-01 12:43,114487
2018-06-01 13:44,114478
2018-06-01 14:43,114137
2018-06-01 15:43,114095
2018-06-01 16:43,114107
2018-06-01 17:43,114034
2018-06-01 18:43,114089
2018-06-01 19:43,114159
2018-06-01 20:43,114119
2018-06-01 21:43,114121
2018-06-01 22:43,114121
2018-06-01 23:43,114121
2018-06-02 0:43,114121
2018-06-02 1:43,114121
2018-06-02 2:43,114121
2018-06-02 3:43,114121
2018-06-02 4:43,114121
2018-06-02 5:43,114121
2018-06-02 6:43,114121
2018-06-02 7:43,114121
2018-06-02 8:43,114121
2018-06-02 9:43,114121
2018-06-02 10:43,114121
2018-06-02 11:43,114121
2018-06-02 12:43,114121
2018-06-02 13:43,114121
2018-06-02 14:43,114119
2018-06-02 15:43,114119
2018-06-02 16:43,114119
2018-06-02 17:43,114119
2018-06-02 18:43,114119
2018-06-02 19:43,114119
2018-06-02 20:43,114119
2018-06-02 21:43,114119
2018-06-02 22:43,114119
2018-06-02 23:43,114119
2018-06-03 0:43,114119
2018-06-03 1:43,114119
2018-06-03 2:43,114119
2018-06-03 3:43,114119
2018-06-03 4:43,114119
2018-06-03 5:43,114119
2018-06-03 6:43,114119
2018-06-03 19:46,114119
2018-06-03 20:43,114119
2018-06-03 21:43,114119
2018-06-03 22:43,114119
2018-06-03 23:43,114119
2018-06-04 0:43,114119
2018-06-04 1:43,114119
2018-06-04 2:43,114119
2018-06-04 3:43,114119
2018-06-04 4:43,114119
2018-06-04 5:43,114119
2018-06-04 6:43,114119
2018-06-04 7:43,114119
2018-06-04 8:43,114119
2018-06-04 9:43,114097
2018-06-04 10:43,114097
2018-06-04 11:43,114097
2018-06-04 12:43,114097
2018-06-04 13:43,114084
2018-06-04 14:43,114769
2018-06-04 15:43,114967
2018-06-04 16:43,115110
2018-06-04 17:43,115279
2018-06-04 18:43,115404
2018-06-04 19:43,115458
2018-06-04 20:43,115532
2018-06-04 21:43,115525
2018-06-04 22:43,115530
2018-06-04 23:43,115530
2018-06-05 0:43,115530
2018-06-05 1:43,115530
2018-06-05 2:43,115530
2018-06-05 3:43,115530
2018-06-05 4:43,115530
2018-06-05 5:43,115530
2018-06-05 6:43,115530
2018-06-05 7:43,115530
2018-06-05 8:43,115530
2018-06-05 9:43,115530
2018-06-05 10:43,115530
2018-06-05 11:43,115530
2018-06-05 12:43,115534
2018-06-05 13:43,115533
2018-06-05 14:43,115738
2018-06-05 15:43,115696
2018-06-05 16:43,115656
2018-06-05 17:43,115647
2018-06-05 18:43,115547
2018-06-05 19:43,115435
2018-06-05 20:43,115380
2018-06-05 21:43,115363
2018-06-05 22:43,115356
2018-06-05 23:43,115356
2018-06-06 0:43,115356
2018-06-06 1:43,115356
2018-06-06 2:43,115356
2018-06-06 3:43,115356
2018-06-06 4:43,115356
2018-06-06 5:43,115356
2018-06-06 6:43,115356
2018-06-06 7:43,115356
2018-06-06 8:43,115356
2018-06-06 9:43,115356
2018-06-06 10:43,115360
2018-06-06 11:43,115360
2018-06-06 12:43,115360
2018-06-06 13:43,115345
2018-06-06 14:43,115260
2018-06-06 15:43,115351
2018-06-06 16:43,115507
2018-06-06 17:43,115599
2018-06-06 18:43,115605
2018-06-06 19:43,115736
2018-06-06 20:43,115881
2018-06-06 21:43,115895
2018-06-06 22:43,115910
2018-06-06 23:43,115910
2018-06-07 0:43,115910
2018-06-07 1:43,115910
2018-06-07 2:43,115910
2018-06-07 3:43,115910
2018-06-07 4:43,115910
2018-06-07 5:43,115910
2018-06-07 6:43,115910
2018-06-07 7:43,115910
2018-06-07 8:43,115910
2018-06-07 9:43,115911
2018-06-07 10:43,115911
2018-06-07 11:43,115911
2018-06-07 12:43,115911
2018-06-07 13:43,115910
2018-06-07 14:43,116403
2018-06-07 15:43,115601
2018-06-07 16:43,116154
2018-06-07 17:43,116287
2018-06-07 18:43,116494
2018-06-07 19:43,116670
2018-06-07 20:43,116983
2018-06-07 21:43,117016
2018-06-07 22:43,117042
2018-06-07 23:43,117042
2018-06-08 0:43,117042
2018-06-08 1:43,117042
2018-06-08 2:43,117042
2018-06-08 3:43,117042
2018-06-08 4:43,117042
2018-06-08 5:43,117042
2018-06-08 6:43,117042
2018-06-08 7:43,117042
2018-06-08 8:43,117042
2018-06-08 9:43,117042
2018-06-08 10:43,117045
2018-06-08 11:43,117045
2018-06-08 12:43,117045
2018-06-08 13:43,117051
2018-06-08 14:43,117037
2018-06-08 15:43,117227
2018-06-08 16:43,117344
2018-06-08 17:43,117355
2018-06-08 18:43,117399
2018-06-08 19:43,117421
2018-06-08 20:43,117414
2018-06-08 21:43,117410
2018-06-08 22:43,117416
2018-06-08 23:43,117416
2018-06-09 0:43,117416
2018-06-09 1:43,117416
2018-06-09 2:43,117416
2018-06-09 3:43,117416
2018-06-09 4:43,117416
2018-06-09 5:43,117416
2018-06-09 6:44,117416
2018-06-09 7:43,117416
2018-06-09 8:43,117416
2018-06-09 9:43,117416
2018-06-09 10:43,117418
2018-06-09 11:43,117418
2018-06-09 12:43,117418
2018-06-09 13:43,117418
2018-06-09 14:43,117418
2018-06-09 15:44,117418
2018-06-09 16:43,117419
2018-06-09 17:43,117419
2018-06-09 18:44,117419
2018-06-09 19:43,117419
2018-06-09 20:43,117419
2018-06-09 21:43,117419
2018-06-09 22:43,117419
2018-06-09 23:43,117419
2018-06-10 0:43,117419
2018-06-10 1:43,117419
2018-06-10 2:43,117419
2018-06-10 3:43,117419
2018-06-10 4:43,117419
2018-06-10 5:43,117419
2018-06-10 6:43,117419
2018-06-10 7:43,117419
2018-06-10 8:43,117419
2018-06-10 9:43,117419
2018-06-10 10:43,117419
2018-06-10 11:43,117419
2018-06-10 12:43,117419
2018-06-10 13:43,117419
2018-06-10 14:43,117419
2018-06-10 15:43,117419
2018-06-10 16:43,117419
2018-06-10 17:43,117419
2018-06-10 18:43,117419
2018-06-10 19:43,117419
2018-06-10 20:43,117419
2018-06-10 21:43,117419
2018-06-10 22:43,117419
2018-06-10 23:43,117419
2018-06-11 0:43,117419
2018-06-11 1:43,117419
2018-06-11 2:43,117419
2018-06-11 3:43,117419
2018-06-11 4:43,117419
2018-06-11 6:43,117419
2018-06-11 7:43,117419
2018-06-11 8:43,117419
2018-06-11 9:43,117417
2018-06-11 10:43,117403
2018-06-11 11:43,117403
2018-06-11 12:43,117403
2018-06-11 13:43,117406
2018-06-11 14:43,117464
2018-06-11 15:43,117041
2018-06-11 16:43,116690
2018-06-11 17:43,116797
2018-06-11 18:43,117006
2018-06-11 19:43,117181
2018-06-11 20:43,117320
2018-06-11 21:43,117320
2018-06-11 22:43,117331
2018-06-11 23:43,117331
2018-06-12 0:43,117331
2018-06-12 1:43,117331
2018-06-12 2:43,117331
2018-06-12 3:43,117331
2018-06-12 4:43,117331
2018-06-12 5:43,117331
2018-06-12 6:43,117331
2018-06-12 7:43,117331
2018-06-12 8:43,117331
2018-06-12 9:43,117332
2018-06-12 10:43,117332
2018-06-12 11:43,117332
2018-06-12 12:43,117329
2018-06-12 13:44,117325
2018-06-12 14:43,117530
2018-06-12 15:43,117792
2018-06-12 16:43,117975
2018-06-12 17:43,118045
2018-06-12 18:43,118083
2018-06-12 19:43,118133
2018-06-12 20:43,118199
2018-06-12 21:43,118191
2018-06-12 22:43,118193
2018-06-12 23:43,118193
2018-06-13 0:43,118193
2018-06-13 1:43,118193
2018-06-13 2:43,118193
2018-06-13 3:43,118193
2018-06-13 4:43,118193
2018-06-13 5:43,118193
2018-06-13 6:43,118193
2018-06-13 7:43,118193
2018-06-13 8:43,118193
2018-06-13 9:43,118196
2018-06-13 10:43,118196
2018-06-13 11:43,118196
2018-06-13 12:43,118199
2018-06-13 13:44,118203
2018-06-13 14:43,118261
2018-06-13 15:43,118597
2018-06-13 16:43,118780
2018-06-13 17:43,118945
2018-06-13 18:43,119038
2018-06-13 19:43,119113
2018-06-13 20:43,119204
2018-06-13 21:43,119213
2018-06-13 22:43,119217
2018-06-13 23:43,119217
2018-06-14 0:43,119217
2018-06-14 1:43,119217
2018-06-14 2:43,119217
2018-06-14 3:43,119217
2018-06-14 4:43,119217
2018-06-14 5:43,119217
2018-06-14 6:43,119217
2018-06-14 7:43,119217
2018-06-14 8:43,119217
2018-06-14 9:43,119217
2018-06-14 10:43,119219
2018-06-14 11:43,119219
2018-06-14 12:43,119219
2018-06-14 13:43,119213
2018-06-14 14:43,119781
2018-06-14 15:43,120310
2018-06-14 16:43,120613
2018-06-14 17:43,120871
2018-06-14 18:43,121040
2018-06-14 19:43,120412
2018-06-14 20:43,120968
2018-06-14 21:43,121005
2018-06-14 22:43,121020
2018-06-14 23:43,121020
2018-06-15 0:43,121020
2018-06-15 1:43,121020
2018-06-15 2:43,121020
2018-06-15 3:43,121020
2018-06-15 4:43,121020
2018-06-15 5:44,121020
2018-06-15 6:43,121020
2018-06-15 7:43,121020
2018-06-15 8:43,121020
2018-06-15 9:43,121020
2018-06-15 10:43,121020
2018-06-15 11:43,121020
2018-06-15 12:43,121020
2018-06-15 13:43,121026
2018-06-15 14:43,121246
2018-06-15 15:43,121456
2018-06-15 16:43,121520
2018-06-15 17:43,121572
2018-06-15 18:43,121601
2018-06-15 19:43,121664
2018-06-15 20:43,121656
2018-06-15 21:43,121656
2018-06-15 22:43,121655
2018-06-15 23:43,121655
2018-06-16 0:43,121655
2018-06-16 1:43,121655
2018-06-16 2:44,121655
2018-06-16 3:43,121655
2018-06-16 4:44,121655
2018-06-16 5:44,121655
2018-06-16 6:43,121655
2018-06-16 7:43,121655
2018-06-16 8:43,121655
2018-06-16 9:43,121655
2018-06-16 10:43,121655
2018-06-16 11:43,121655
2018-06-16 12:43,121655
2018-06-16 13:43,121656
