timestamp,TWTR
2018-05-08 8:43,90041
2018-05-08 9:43,90041
2018-05-08 10:43,90044
2018-05-08 11:43,90044
2018-05-08 12:43,90044
2018-05-08 13:44,90044
2018-05-08 14:44,90020
2018-05-08 15:43,89907
2018-05-08 16:43,89907
2018-05-08 17:43,89931
2018-05-08 18:44,89935
2018-05-08 19:43,89908
2018-05-08 20:43,89870
2018-05-08 21:43,89866
2018-05-08 22:43,89869
2018-05-08 23:44,89869
2018-05-09 0:44,89869
2018-05-09 1:43,89869
2018-05-09 2:43,89869
2018-05-09 3:43,89869
2018-05-09 4:43,89869
2018-05-09 5:44,89869
2018-05-09 6:43,89869
2018-05-09 7:43,89869
2018-05-09 8:43,89869
2018-05-09 9:43,89869
2018-05-09 10:43,89868
2018-05-09 11:43,89868
2018-05-09 12:43,89868
2018-05-09 13:44,89868
2018-05-09 14:43,89797
2018-05-09 15:43,89775
2018-05-09 16:43,89729
2018-05-09 17:44,89641
2018-05-09 18:43,89584
2018-05-09 19:43,89557
2018-05-09 20:43,89517
2018-05-09 21:44,89514
2018-05-09 22:43,89516
2018-05-09 23:43,89516
2018-05-10 0:44,89516
2018-05-10 1:44,89516
2018-05-10 2:44,89516
2018-05-10 3:44,89516
2018-05-10 4:44,89516
2018-05-10 5:44,89516
2018-05-10 6:44,89516
2018-05-10 7:44,89516
2018-05-10 8:44,89514
2018-05-10 9:43,89514
2018-05-10 10:44,89514
2018-05-10 11:44,89514
2018-05-10 12:44,89514
2018-05-10 13:44,89514
2018-05-10 14:44,89353
2018-05-10 15:44,89301
2018-05-10 16:44,89252
2018-05-10 17:44,89197
2018-05-10 18:44,89138
2018-05-10 19:44,89063
2018-05-10 20:44,89062
2018-05-10 21:44,89064
2018-05-10 22:44,89066
2018-05-10 23:44,89066
2018-05-11 0:44,89066
2018-05-11 1:44,89066
2018-05-11 2:44,89066
2018-05-11 3:44,89066
2018-05-11 4:44,89066
2018-05-11 5:44,89066
2018-05-11 6:44,89066
2018-05-11 7:44,89066
2018-05-11 8:44,89066
2018-05-11 9:44,89069
2018-05-11 10:44,89067
2018-05-11 11:44,89067
2018-05-11 12:43,89067
2018-05-11 13:44,89067
2018-05-11 14:44,89070
2018-05-11 15:44,89078
2018-05-11 16:44,89056
2018-05-11 17:44,89053
2018-05-11 18:44,88994
2018-05-11 19:44,88972
2018-05-11 20:44,88961
2018-05-11 21:44,88964
2018-05-11 22:44,88967
2018-05-11 23:44,88967
2018-05-12 0:44,88967
2018-05-12 1:44,88967
2018-05-12 2:44,88967
2018-05-12 3:44,88967
2018-05-12 4:44,88967
2018-05-12 5:44,88967
2018-05-12 6:44,88967
2018-05-12 7:44,88967
2018-05-12 8:44,88967
2018-05-12 9:44,88967
2018-05-12 10:44,88969
2018-05-12 11:44,88969
2018-05-12 12:44,88969
2018-05-12 13:44,88969
2018-05-12 14:44,88969
2018-05-12 15:44,88969
2018-05-12 16:44,88969
2018-05-12 17:44,88969
2018-05-12 18:44,88969
2018-05-12 19:44,88969
2018-05-12 20:44,88969
2018-05-12 21:44,88969
2018-05-12 22:44,88969
2018-05-12 23:44,88969
2018-05-13 0:44,88969
2018-05-13 1:44,88969
2018-05-13 2:44,88969
2018-05-13 3:44,88969
2018-05-13 4:44,88969
2018-05-13 5:44,88969
2018-05-13 6:44,88969
2018-05-13 7:44,88969
2018-05-13 8:44,88969
2018-05-13 9:44,88969
2018-05-13 10:44,88969
2018-05-13 11:44,88969
2018-05-13 12:44,88969
2018-05-13 13:44,88969
2018-05-13 14:44,88969
2018-05-13 15:44,88969
2018-05-13 16:44,88969
2018-05-13 17:44,88969
2018-05-13 18:44,88969
2018-05-13 19:44,88969
2018-05-13 20:44,88969
2018-05-13 21:44,88969
2018-05-13 22:44,88969
2018-05-13 23:44,88969
2018-05-14 0:44,88969
2018-05-14 1:44,88969
2018-05-14 2:44,88969
2018-05-14 3:44,88969
2018-05-14 4:44,88969
2018-05-14 5:44,88969
2018-05-14 6:44,88969
2018-05-14 7:44,88969
2018-05-14 8:44,88969
2018-05-14 9:44,88961
2018-05-14 10:44,88961
2018-05-14 11:44,88961
2018-05-14 12:44,88961
2018-05-14 13:44,88963
2018-05-14 14:44,88792
2018-05-14 15:44,88793
2018-05-14 16:44,88771
2018-05-14 17:44,88762
2018-05-14 18:44,88750
2018-05-14 19:44,88764
2018-05-14 20:44,88774
2018-05-14 21:44,88771
2018-05-14 22:44,88771
2018-05-14 23:44,88772
2018-05-15 0:44,88772
2018-05-15 1:44,88772
2018-05-15 2:44,88772
2018-05-15 3:44,88772
2018-05-15 4:44,88772
2018-05-15 5:44,88772
2018-05-15 6:44,88772
2018-05-15 7:44,88772
2018-05-15 8:44,88772
2018-05-15 9:44,88772
2018-05-15 10:44,88771
2018-05-15 11:44,88771
2018-05-15 12:44,88771
2018-05-15 13:44,88771
2018-05-15 14:44,88810
2018-05-15 15:44,88905
2018-05-15 16:44,88914
2018-05-15 17:44,88934
2018-05-15 18:44,88931
2018-05-15 19:44,88912
2018-05-15 20:43,88943
2018-05-15 21:43,88950
2018-05-15 22:44,88956
2018-05-15 23:44,88956
2018-05-16 0:44,88956
2018-05-16 1:44,88956
2018-05-16 2:44,88956
2018-05-16 3:44,88956
2018-05-16 4:44,88956
2018-05-16 5:44,88956
2018-05-16 6:44,88956
2018-05-16 7:44,88956
2018-05-16 8:44,88956
2018-05-16 9:43,88956
2018-05-16 10:44,88959
2018-05-16 11:44,88959
2018-05-16 12:44,88959
2018-05-16 13:44,88959
2018-05-16 14:44,88932
2018-05-16 15:44,88891
2018-05-16 16:44,88935
2018-05-16 17:44,88962
2018-05-16 18:43,88980
2018-05-16 19:44,89003
2018-05-16 20:44,88997
2018-05-16 21:43,89000
2018-05-16 22:44,88995
2018-05-16 23:44,88995
2018-05-17 0:44,88995
2018-05-17 1:44,88995
2018-05-17 2:44,88995
2018-05-17 3:44,88995
2018-05-17 4:44,88995
2018-05-17 5:44,88995
2018-05-17 6:44,88995
2018-05-17 7:44,88995
2018-05-17 8:44,88995
2018-05-17 9:44,88995
2018-05-17 10:43,88995
2018-05-17 11:44,88995
2018-05-17 12:44,88995
2018-05-17 13:44,88995
2018-05-17 14:44,88990
2018-05-17 15:44,88957
2018-05-18 7:44,88866
2018-05-18 8:44,88866
2018-05-18 9:43,88866
2018-05-18 10:43,88871
2018-05-18 11:43,88871
2018-05-18 12:44,88871
2018-05-18 13:44,88871
2018-05-18 14:44,88780
2018-05-18 15:44,88770
2018-05-18 16:44,88758
2018-05-18 17:43,88732
2018-05-18 18:43,88743
2018-05-18 19:44,88731
2018-05-18 20:44,88734
2018-05-18 21:43,88733
2018-05-18 22:44,88733
2018-05-18 23:44,88733
2018-05-19 0:43,88733
2018-05-19 1:44,88733
2018-05-19 2:44,88733
2018-05-19 3:44,88733
2018-05-19 4:44,88733
2018-05-19 5:44,88733
2018-05-19 6:44,88733
2018-05-19 7:43,88733
2018-05-19 8:44,88733
2018-05-19 9:44,88733
2018-05-19 10:43,88737
2018-05-19 11:44,88737
2018-05-19 12:44,88737
2018-05-19 13:44,88737
2018-05-19 14:44,88737
2018-05-19 15:44,88737
2018-05-19 16:44,88737
2018-05-19 17:44,88737
2018-05-19 18:44,88737
2018-05-19 19:44,88737
2018-05-19 20:44,88737
2018-05-19 21:44,88737
2018-05-19 22:43,88737
2018-05-19 23:44,88737
2018-05-20 0:44,88737
2018-05-20 1:44,88737
2018-05-20 2:44,88737
2018-05-20 3:44,88737
2018-05-20 4:44,88737
2018-05-20 5:44,88737
2018-05-20 6:43,88737
2018-05-20 7:43,88737
2018-05-20 8:44,88737
2018-05-20 9:44,88737
2018-05-20 10:44,88737
2018-05-20 11:44,88737
2018-05-20 12:43,88737
2018-05-20 13:43,88737
2018-05-20 14:44,88737
2018-05-20 15:44,88737
2018-05-20 16:44,88737
2018-05-20 17:44,88737
2018-05-20 18:44,88737
2018-05-20 19:44,88737
2018-05-20 20:44,88737
2018-05-20 21:43,88737
2018-05-20 22:44,88737
2018-05-20 23:44,88737
2018-05-21 0:44,88737
2018-05-21 1:44,88737
2018-05-21 2:44,88737
2018-05-21 3:44,88737
2018-05-21 4:44,88737
2018-05-21 5:44,88737
2018-05-21 6:44,88737
2018-05-21 7:44,88737
2018-05-21 8:44,88737
2018-05-21 9:44,88737
2018-05-21 10:44,88740
2018-05-21 11:44,88740
2018-05-21 12:44,88740
2018-05-21 13:44,88739
2018-05-21 14:44,88722
2018-05-21 15:44,88538
2018-05-21 16:44,88503
2018-05-21 17:43,88483
2018-05-21 18:44,88353
2018-05-21 19:44,88325
2018-05-21 20:44,88295
2018-05-21 21:44,88298
2018-05-21 22:43,88296
2018-05-21 23:44,88296
2018-05-22 0:44,88296
2018-05-22 1:44,88296
2018-05-22 2:44,88296
2018-05-22 3:44,88296
2018-05-22 4:44,88296
2018-05-22 5:43,88296
2018-05-22 6:43,88296
2018-05-22 7:44,88296
2018-05-22 8:44,88296
2018-05-22 9:43,88296
2018-05-22 10:44,88296
2018-05-22 11:43,88296
2018-05-22 12:44,88297
2018-05-22 13:44,88297
2018-05-22 14:44,88291
2018-05-22 15:44,88278
2018-05-22 16:44,88286
2018-05-22 17:44,88310
2018-05-22 18:44,88327
2018-05-22 19:44,88341
2018-05-22 20:44,88404
2018-05-22 21:44,88420
2018-05-22 22:44,88426
2018-05-22 23:44,88426
2018-05-23 0:44,88426
2018-05-23 1:44,88426
2018-05-23 2:44,88426
2018-05-23 3:44,88426
2018-05-23 4:44,88426
2018-05-23 5:44,88426
2018-05-23 6:44,88426
2018-05-23 7:44,88426
2018-05-23 8:44,88426
2018-05-23 9:44,88426
2018-05-23 10:44,88429
2018-05-23 11:44,88429
2018-05-23 12:44,88429
2018-05-23 13:44,88429
2018-05-23 14:44,88497
2018-05-23 15:44,88494
2018-05-23 16:44,88529
2018-05-23 17:44,88532
2018-05-23 18:44,88547
2018-05-23 19:44,88516
2018-05-23 20:44,88468
2018-05-23 21:44,88461
2018-05-23 22:44,88460
2018-05-23 23:44,88460
2018-05-24 0:44,88460
2018-05-24 1:44,88460
2018-05-24 2:44,88460
2018-05-24 3:44,88460
2018-05-24 4:44,88460
2018-05-24 6:44,88460
2018-05-24 7:44,88460
2018-05-24 8:44,88460
2018-05-24 9:44,88460
2018-05-24 10:44,88462
2018-05-24 11:44,88462
2018-05-24 12:44,88462
2018-05-24 20:13,88406
2018-05-24 20:44,88406
2018-05-24 21:44,88408
2018-05-24 22:44,88409
2018-05-24 23:44,88409
2018-05-25 0:44,88409
2018-05-25 1:44,88409
2018-05-25 2:44,88409
2018-05-25 3:44,88409
2018-05-25 4:44,88409
2018-05-25 5:44,88409
2018-05-25 6:44,88409
2018-05-25 7:44,88409
2018-05-25 8:44,88409
2018-05-25 9:44,88409
2018-05-25 10:44,88411
2018-05-25 11:44,88411
2018-05-25 12:44,88411
2018-05-25 13:44,88411
2018-05-25 14:44,88379
2018-05-25 15:44,88349
2018-05-25 16:44,88359
2018-05-25 17:44,88366
2018-05-25 18:44,88367
2018-05-25 19:44,88369
2018-05-25 20:44,88356
2018-05-25 21:44,88361
2018-05-25 22:44,88364
2018-05-25 23:44,88364
2018-05-26 0:44,88364
2018-05-26 1:44,88364
2018-05-26 2:44,88364
2018-05-26 3:44,88364
2018-05-26 4:44,88364
2018-05-26 5:44,88364
2018-05-26 6:44,88364
2018-05-26 7:44,88364
2018-05-26 8:44,88364
2018-05-26 9:44,88364
2018-05-26 10:44,88364
2018-05-26 11:44,88364
2018-05-26 12:44,88364
2018-05-26 13:44,88364
2018-05-26 14:44,88364
2018-05-26 15:44,88364
2018-05-26 16:44,88364
2018-05-26 17:44,88364
2018-05-26 18:44,88364
2018-05-26 19:44,88364
2018-05-26 20:44,88364
2018-05-26 21:44,88364
2018-05-26 22:44,88364
2018-05-26 23:44,88364
2018-05-27 0:44,88364
2018-05-27 1:44,88364
2018-05-27 2:44,88364
2018-05-27 3:44,88364
2018-05-27 4:44,88364
2018-05-27 5:44,88364
2018-05-27 6:44,88364
2018-05-27 7:44,88364
2018-05-27 8:44,88364
2018-05-27 9:44,88364
2018-05-27 10:44,88364
2018-05-27 11:44,88364
2018-05-27 12:44,88364
2018-05-27 13:44,88364
2018-05-27 14:44,88364
2018-05-27 15:44,88364
2018-05-27 16:44,88364
2018-05-27 17:44,88364
2018-05-27 18:44,88364
2018-05-27 19:44,88364
2018-05-27 20:44,88364
2018-05-27 21:44,88364
2018-05-27 22:44,88364
2018-05-27 23:44,88364
2018-05-28 0:44,88364
2018-05-28 1:44,88364
2018-05-28 2:44,88364
2018-05-28 3:44,88364
2018-05-28 4:44,88364
2018-05-28 5:44,88364
2018-05-28 6:44,88364
2018-05-28 7:44,88364
2018-05-28 8:44,88364
2018-05-28 9:44,88364
2018-05-28 10:44,88364
2018-05-28 11:44,88364
2018-05-28 12:44,88364
2018-05-28 13:44,88364
2018-05-28 14:44,88364
2018-05-28 15:44,88364
2018-05-28 16:44,88364
2018-05-28 17:44,88364
2018-05-28 18:44,88364
2018-05-28 19:44,88364
2018-05-28 20:44,88364
2018-05-28 21:44,88364
2018-05-28 22:44,88364
2018-05-28 23:44,88364
2018-05-29 0:44,88364
2018-05-29 1:44,88364
2018-05-29 2:44,88364
2018-05-29 3:44,88364
2018-05-29 4:44,88364
2018-05-29 5:44,88364
2018-05-29 6:44,88364
2018-05-29 7:44,88364
2018-05-29 8:44,88364
2018-05-29 9:44,88358
2018-05-29 10:43,88358
2018-05-29 11:43,88358
2018-05-29 12:44,88358
2018-05-30 19:54,88775
2018-05-30 20:44,88785
2018-05-30 21:44,88787
2018-05-30 22:44,88790
2018-05-30 23:44,88790
2018-05-31 0:44,88790
2018-05-31 1:44,88790
2018-05-31 2:44,88790
2018-05-31 3:44,88790
2018-05-31 4:44,88790
2018-05-31 5:44,88790
2018-05-31 6:44,88790
2018-05-31 7:44,88790
2018-05-31 8:44,88790
2018-05-31 9:44,88791
2018-05-31 10:44,88792
2018-05-31 11:44,88792
2018-05-31 12:44,88792
2018-05-31 13:44,88792
2018-05-31 14:44,88835
2018-05-31 15:44,88887
2018-05-31 16:44,88895
2018-05-31 17:44,88924
2018-05-31 18:44,88940
2018-05-31 19:44,88954
2018-05-31 20:44,88960
2018-05-31 21:44,88960
2018-05-31 22:44,88960
2018-05-31 23:44,88960
2018-06-01 0:44,88959
2018-06-01 1:44,88958
2018-06-01 2:44,88958
2018-06-01 3:44,88958
2018-06-01 4:44,88958
2018-06-01 5:44,88958
2018-06-01 6:44,88958
2018-06-01 7:44,88958
2018-06-01 8:44,88958
2018-06-01 9:44,88958
2018-06-01 10:44,88958
2018-06-01 11:44,88958
2018-06-01 12:44,88958
2018-06-01 13:44,88949
2018-06-01 14:44,89036
2018-06-01 15:44,89083
2018-06-01 16:44,89122
2018-06-01 17:44,89235
2018-06-01 18:44,89317
2018-06-01 19:44,89359
2018-06-01 20:44,89321
2018-06-01 21:44,89318
2018-06-01 22:44,89327
2018-06-01 23:44,89327
2018-06-02 0:44,89327
2018-06-02 1:44,89327
2018-06-02 2:44,89327
2018-06-02 3:44,89327
2018-06-02 4:44,89327
2018-06-02 5:44,89327
2018-06-02 6:44,89327
2018-06-02 7:44,89327
2018-06-02 8:44,89327
2018-06-02 9:44,89327
2018-06-02 10:44,89327
2018-06-02 11:44,89327
2018-06-02 12:44,89327
2018-06-02 13:44,89327
2018-06-02 14:44,89327
2018-06-02 15:44,89327
2018-06-02 16:44,89327
2018-06-02 17:44,89327
2018-06-02 18:44,89327
2018-06-02 19:44,89327
2018-06-02 20:44,89327
2018-06-02 21:44,89327
2018-06-02 22:44,89327
2018-06-02 23:44,89327
2018-06-03 0:44,89327
2018-06-03 1:44,89327
2018-06-03 2:44,89327
2018-06-03 3:44,89327
2018-06-03 4:44,89327
2018-06-03 5:44,89327
2018-06-03 6:44,89327
2018-06-03 19:46,89327
2018-06-03 20:44,89327
2018-06-03 21:44,89327
2018-06-03 22:44,89327
2018-06-03 23:44,89327
2018-06-04 0:44,89327
2018-06-04 1:44,89327
2018-06-04 2:44,89327
2018-06-04 3:44,89327
2018-06-04 4:44,89327
2018-06-04 5:44,89327
2018-06-04 6:44,89327
2018-06-04 7:44,89327
2018-06-04 8:44,89327
2018-06-04 9:44,89310
2018-06-04 10:43,89310
2018-06-04 11:43,89310
2018-06-04 12:43,89310
2018-06-04 13:43,89314
2018-06-04 14:43,89737
2018-06-04 15:43,89766
2018-06-04 16:43,89832
2018-06-04 17:43,89903
2018-06-04 18:43,90004
2018-06-04 19:43,90050
2018-06-04 20:43,90152
2018-06-04 21:43,90160
2018-06-04 22:43,90225
2018-06-04 23:43,90225
2018-06-05 0:43,90225
2018-06-05 1:43,90225
2018-06-05 2:43,90225
2018-06-05 3:43,90225
2018-06-05 4:43,90225
2018-06-05 5:43,90225
2018-06-05 6:43,90225
2018-06-05 7:43,90225
2018-06-05 8:43,90225
2018-06-05 9:43,90225
2018-06-05 10:43,90225
2018-06-05 11:43,90225
2018-06-05 12:43,90224
2018-06-05 13:44,90228
2018-06-05 14:44,91217
2018-06-05 15:43,91645
2018-06-05 16:43,91921
2018-06-05 17:43,92012
2018-06-05 18:43,92155
2018-06-05 19:43,92262
2018-06-05 20:43,92375
2018-06-05 21:43,92390
2018-06-05 22:43,92396
2018-06-05 23:43,92396
2018-06-06 0:43,92396
2018-06-06 1:43,92396
2018-06-06 2:43,92396
2018-06-06 3:43,92396
2018-06-06 4:43,92396
2018-06-06 5:43,92396
2018-06-06 6:43,92396
2018-06-06 7:43,92396
2018-06-06 8:43,92396
2018-06-06 9:43,92396
2018-06-06 10:43,92396
2018-06-06 11:43,92396
2018-06-06 12:43,92396
2018-06-06 13:44,92395
2018-06-06 14:43,92508
2018-06-06 15:44,92638
2018-06-06 16:44,92731
2018-06-06 17:43,92736
2018-06-06 18:44,92682
2018-06-06 19:43,92731
2018-06-06 20:43,92659
2018-06-06 21:44,92670
2018-06-06 22:44,92668
2018-06-06 23:44,92668
2018-06-07 0:44,92668
2018-06-07 1:44,92668
2018-06-07 2:44,92668
2018-06-07 3:44,92668
2018-06-07 4:44,92668
2018-06-07 5:44,92668
2018-06-07 6:44,92668
2018-06-07 7:44,92668
2018-06-07 8:44,92668
2018-06-07 9:44,92668
2018-06-07 10:44,92668
2018-06-07 11:44,92668
2018-06-07 12:44,92668
2018-06-07 13:44,92667
2018-06-07 14:44,92651
2018-06-07 15:44,92323
2018-06-07 16:44,92428
2018-06-07 17:44,92456
2018-06-07 18:44,92445
2018-06-07 19:44,92471
2018-06-07 20:44,92467
2018-06-07 21:44,92466
2018-06-07 22:44,92466
2018-06-07 23:44,92466
2018-06-08 0:44,92466
2018-06-08 1:44,92466
2018-06-08 2:44,92466
2018-06-08 3:44,92466
2018-06-08 4:44,92466
2018-06-08 5:44,92466
2018-06-08 6:44,92466
2018-06-08 7:44,92466
2018-06-08 8:44,92466
2018-06-08 9:44,92466
2018-06-08 10:44,92466
2018-06-08 11:44,92466
2018-06-08 12:44,92466
2018-06-08 13:44,92465
2018-06-08 14:44,92428
2018-06-08 15:44,92459
2018-06-08 16:44,92594
2018-06-08 17:44,92621
2018-06-08 18:44,92672
2018-06-08 19:44,92683
2018-06-08 20:44,92668
2018-06-08 21:44,92661
2018-06-08 22:44,92658
2018-06-08 23:44,92658
2018-06-09 0:44,92658
2018-06-09 1:44,92658
2018-06-09 2:44,92658
2018-06-09 3:44,92658
2018-06-09 4:44,92658
2018-06-09 5:44,92658
2018-06-09 6:44,92658
2018-06-09 7:44,92658
2018-06-09 8:44,92658
2018-06-09 9:44,92658
2018-06-09 10:44,92659
2018-06-09 11:44,92659
2018-06-09 12:44,92659
2018-06-09 13:44,92659
2018-06-09 14:44,92659
2018-06-09 15:44,92659
2018-06-09 16:44,92659
2018-06-09 17:44,92659
2018-06-09 18:44,92659
2018-06-09 19:44,92659
2018-06-09 20:44,92659
2018-06-09 21:44,92659
2018-06-09 22:44,92659
2018-06-09 23:44,92659
2018-06-10 0:44,92659
2018-06-10 1:44,92659
2018-06-10 2:44,92659
2018-06-10 3:44,92659
2018-06-10 4:44,92659
2018-06-10 5:44,92659
2018-06-10 6:44,92659
2018-06-10 7:44,92659
2018-06-10 8:44,92659
2018-06-10 9:44,92659
2018-06-10 10:44,92659
2018-06-10 11:44,92659
2018-06-10 12:44,92659
2018-06-10 13:44,92659
2018-06-10 14:44,92659
2018-06-10 15:44,92659
2018-06-10 16:44,92659
2018-06-10 17:44,92659
2018-06-10 18:44,92659
2018-06-10 19:44,92659
2018-06-10 20:44,92659
2018-06-10 21:44,92659
2018-06-10 22:44,92659
2018-06-10 23:44,92659
2018-06-11 0:44,92659
2018-06-11 1:44,92659
2018-06-11 2:44,92659
2018-06-11 3:44,92659
2018-06-11 4:44,92659
2018-06-11 6:44,92659
2018-06-11 7:44,92659
2018-06-11 8:44,92659
2018-06-11 9:44,92655
2018-06-11 10:44,92649
2018-06-11 11:44,92649
2018-06-11 12:44,92649
2018-06-11 13:44,92649
2018-06-11 14:44,92873
2018-06-11 15:44,93033
2018-06-11 16:44,93119
2018-06-11 17:44,93174
2018-06-11 18:44,93209
2018-06-11 19:44,93218
2018-06-11 20:44,93234
2018-06-11 21:44,93241
2018-06-11 22:44,93245
2018-06-11 23:44,93245
2018-06-12 0:44,93245
2018-06-12 1:44,93245
2018-06-12 2:44,93245
2018-06-12 3:44,93245
2018-06-12 4:44,93245
2018-06-12 5:44,93245
2018-06-12 6:44,93245
2018-06-12 7:44,93245
2018-06-12 8:44,93245
2018-06-12 9:44,93245
2018-06-12 10:44,93245
2018-06-12 11:44,93245
2018-06-12 12:44,93248
2018-06-12 13:44,93246
2018-06-12 14:44,93547
2018-06-12 15:44,93819
2018-06-12 16:44,94003
2018-06-12 17:44,94331
2018-06-12 18:44,94630
2018-06-12 19:44,94681
2018-06-12 20:44,94956
2018-06-12 21:44,94995
2018-06-12 22:44,95036
2018-06-12 23:44,95036
2018-06-13 0:44,95036
2018-06-13 1:44,95036
2018-06-13 2:44,95036
2018-06-13 3:44,95036
2018-06-13 4:44,95036
2018-06-13 5:44,95036
2018-06-13 6:44,95036
2018-06-13 7:44,95036
2018-06-13 8:44,95036
2018-06-13 9:44,95036
2018-06-13 10:44,95036
2018-06-13 11:44,95036
2018-06-13 12:44,95041
2018-06-13 13:44,95048
2018-06-13 14:44,95874
2018-06-13 15:44,96279
2018-06-13 16:44,96484
2018-06-13 17:44,96602
2018-06-13 18:44,96696
2018-06-13 19:44,96747
2018-06-13 20:44,96773
2018-06-13 21:44,96785
2018-06-13 22:44,96798
2018-06-13 23:44,96798
2018-06-14 0:44,96798
2018-06-14 1:44,96798
2018-06-14 2:44,96798
2018-06-14 3:44,96798
2018-06-14 4:44,96798
2018-06-14 5:44,96798
2018-06-14 6:44,96798
2018-06-14 7:44,96798
2018-06-14 8:44,96798
2018-06-14 9:44,96798
2018-06-14 10:44,96798
2018-06-14 11:44,96798
2018-06-14 12:44,96798
2018-06-14 13:44,96798
2018-06-14 14:44,97159
2018-06-14 15:44,97452
2018-06-14 16:44,97652
2018-06-14 17:44,97847
2018-06-14 18:44,98059
2018-06-14 19:44,98201
2018-06-14 20:44,98397
2018-06-14 21:44,98433
2018-06-14 22:44,98461
2018-06-14 23:44,98461
2018-06-15 0:44,98461
2018-06-15 1:44,98461
2018-06-15 2:44,98461
2018-06-15 3:44,98461
2018-06-15 4:44,98461
2018-06-15 5:44,98461
2018-06-15 6:44,98461
2018-06-15 7:44,98461
2018-06-15 8:44,98461
2018-06-15 9:44,98461
2018-06-15 10:44,98461
2018-06-15 11:44,98461
2018-06-15 12:44,98461
2018-06-15 13:44,98469
2018-06-15 14:44,99345
2018-06-15 15:44,99710
2018-06-15 16:44,99745
2018-06-15 17:44,99912
2018-06-15 18:44,99996
2018-06-15 19:44,100053
2018-06-15 20:44,99967
2018-06-15 21:44,99997
2018-06-15 22:44,100021
2018-06-15 23:44,100021
2018-06-16 0:44,100021
2018-06-16 1:44,100021
2018-06-16 2:44,100021
2018-06-16 3:44,100021
2018-06-16 4:44,100021
2018-06-16 5:44,100021
2018-06-16 6:44,100021
2018-06-16 7:44,100021
2018-06-16 8:44,100021
2018-06-16 9:44,100021
2018-06-16 10:44,100021
2018-06-16 11:44,100021
2018-06-16 12:44,100021
2018-06-16 13:44,100022
